Unique_ID,holeid,from,to,As,Au,Pb,Fe,Mo,Cu,S,Zn,Class,Pb_category,x_pos,predicted_pbcutoff,score,predicted_class,predicted_weights,depth_mid,Pb_avg3,Mo_avg3,Au_avg3,As_avg3,Fe_avg3,Cu_avg3,S_avg3,Zn_avg3,predicted_xgboost
A08604,SOLVE149,431,441.0,18.13037279967789,0.0025,115.6,39020.0,1.0,2.4,130.0,23.2,B,100–250,83,B,53.49904761904761,A,A,436.0,186.55918366666666,1.0,0.020636054333333334,18.086945135703676,39456.05442333333,4.953741496666667,1348.095238,26.94285714333333,B
A06894,SOLVE149,441,451.0,18.13037279967789,0.019,153.2,46040.0,1.0,5.4,2900.0,34.2,B,100–250,83,B,70.81117460317458,A,A,446.0,155.86666666666667,1.0666666666666667,0.009500000000000001,18.086945135703676,41880.0,3.6666666666666665,1236.6666666666667,27.400000000000002,B
A08026,SOLVE149,451,461.0,18.13037279967789,0.007,198.8,40580.0,1.2,3.2,680.0,24.8,B,100–250,83,A,91.85574603174604,A,A,456.0,157.26666666666665,1.0666666666666667,0.01066666666666667,18.086945135703676,41800.0,3.8666666666666667,1236.6666666666667,27.666666666666668,B
A08218,SOLVE149,461,471.0,18.13037279967789,0.006,119.8,38780.0,1.0,3.0,130.0,24.0,B,100–250,83,B,55.43326984126983,A,A,466.0,122.66666666666669,1.2666666666666666,0.005166666666666669,18.086945135703676,38626.666666666664,3.4666666666666663,306.6666666666667,30.399999999999995,B
A08575,SOLVE149,471,481.0,18.13037279967789,0.0025,49.4,36520.0,1.6,4.2,110.0,42.4,B,<100,83,B,23.197460317460315,B,B,476.0,62.199999999999996,1.2,0.003666666666666669,18.086945135703676,44540.0,3.0,103.33333333333333,43.79999999999999,B
A08566,SOLVE149,481,491.0,18.13037279967789,0.0025,17.4,58320.0,1.0,1.8,70.0,65.0,B,<100,83,B,8.295873015873015,B,B,486.0,58.199999999999996,1.2,0.005000000000000002,18.086945135703676,52226.666666666664,3.7999999999999994,660.0,50.333333333333336,B
A07632,SOLVE149,491,501.0,18.13037279967789,0.01,107.8,61840.0,1.0,5.4,1800.0,43.6,B,100–250,83,B,49.91047619047618,B,B,496.0,77.0,1.0,0.006500000000000002,18.086945135703676,55866.666666666664,4.0,3736.6666666666665,55.46666666666666,B
A08013,SOLVE149,501,511.0,18.13037279967789,0.007,105.8,47440.0,1.0,4.8,9340.0,57.8,B,100–250,83,B,48.98907936507936,B,B,506.0,89.06666666666666,1.1333333333333333,0.011000000000000003,18.086945135703676,50106.666666666664,4.933333333333333,6840.0,51.199999999999996,B
A07109,SOLVE149,511,521.0,18.13037279967789,0.016,53.6,41040.0,1.4,4.6,9380.0,52.2,B,<100,83,B,25.077079365079364,B,B,516.0,139.13333333333333,1.5333333333333332,0.008500000000000002,18.086945135703676,39940.0,4.8,9660.0,52.26666666666666,B
A08548,SOLVE149,521,531.0,18.13037279967789,0.0025,258.0,31340.0,2.2,5.0,10260.0,46.8,B,250–500,83,A,119.3911111111111,A,A,526.0,331.8666666666666,1.6666666666666667,0.011833333333333335,18.086945135703676,37626.666666666664,4.199999999999999,9313.333333333334,46.93333333333333,B
A07031,SOLVE149,531,541.0,18.13037279967789,0.017,684.0,40500.0,1.4,3.0,8300.0,41.8,B,500–1000,83,A,315.2614603174603,A,A,536.0,317.2666666666666,1.5333333333333332,0.008500000000000002,18.086945135703676,39026.666666666664,3.3333333333333335,6373.333333333333,46.333333333333336,B
A08189,SOLVE149,541,551.0,18.13037279967789,0.006,9.8,45240.0,1.0,2.0,560.0,50.4,B,<100,83,B,4.798349206349207,B,B,546.0,244.53333333333333,1.1333333333333333,0.01166666666666667,18.086945135703676,45586.666666666664,2.133333333333333,2976.6666666666665,43.33333333333332,B
A07448,SOLVE149,551,561.0,18.13037279967789,0.012,39.8,51020.0,1.0,1.4,70.0,37.8,B,<100,83,B,18.60939682539682,B,B,556.0,44.333333333333336,1.0,0.006833333333333336,18.086945135703676,44080.0,1.8666666666666665,270.0,38.86666666666667,B
A08521,SOLVE149,561,571.0,18.13037279967789,0.0025,83.4,35980.0,1.0,2.2,180.0,28.4,A,<100,83,B,38.67682539682539,B,B,566.0,208.13333333333333,1.1333333333333333,0.013166666666666669,18.086945135703676,42540.0,3.4666666666666663,1556.6666666666667,31.86666666666666,B
A06500,SOLVE149,571,581.0,18.13037279967789,0.025,501.2,40620.0,1.4,6.8,4420.0,29.4,A,500–1000,83,A,231.11746031746029,A,A,576.0,430.8,4.133333333333334,0.012166666666666668,18.086945135703676,36873.333333333336,5.3999999999999995,1853.3333333333333,30.399999999999995,A
A07747,SOLVE149,581,591.0,18.13037279967789,0.009,707.8,34020.0,10.0,7.2,960.0,33.4,A,500–1000,83,A,328.672126984127,A,A,586.0,570.8,5.866666666666667,0.015333333333333336,18.086945135703676,39280.0,5.733333333333333,2000.0,31.33333333333333,A
A07446,SOLVE149,591,601.0,18.13037279967789,0.012,503.4,43200.0,6.2,3.2,620.0,31.2,A,500–1000,83,A,233.49828571428574,A,A,596.0,586.6666666666666,6.2,0.007833333333333336,18.086945135703676,39973.333333333336,4.6,773.3333333333334,31.866666666666664,A
A08488,SOLVE149,601,611.0,18.13037279967789,0.0025,548.8,42700.0,2.4,3.4,740.0,31.0,A,500–1000,83,A,253.3085714285714,A,A,606.0,474.2,3.3333333333333335,0.006833333333333336,18.086945135703676,45813.333333333336,3.133333333333333,1193.3333333333333,33.533333333333324,A
A08165,SOLVE149,611,621.0,18.13037279967789,0.006,370.4,51540.0,1.4,2.8,2220.0,38.4,A,250–500,83,A,170.9031111111111,A,A,616.0,362.13333333333327,1.5999999999999999,0.004833333333333336,18.086945135703676,48066.666666666664,3.133333333333333,1606.6666666666667,37.066666666666656,A
A08159,SOLVE149,621,631.0,18.13037279967789,0.006,167.2,49960.0,1.0,3.2,1860.0,41.8,A,100–250,83,A,77.25231746031744,A,A,626.0,246.0,1.6666666666666667,0.006,18.086945135703676,49500.0,2.7333333333333325,1423.3333333333333,40.33333333333332,A
A08155,SOLVE149,631,641.0,18.13037279967789,0.006,200.4,47000.0,2.6,2.2,190.0,40.8,A,100–250,83,A,92.992,A,A,636.0,155.46666666666667,1.5999999999999999,0.004833333333333336,18.086945135703676,48833.333333333336,2.6666666666666665,1770.0,40.06666666666666,A
A08465,SOLVE149,641,651.0,18.13037279967789,0.0025,98.8,49540.0,1.2,2.6,3260.0,37.6,A,<100,83,B,45.82285714285714,B,B,646.0,188.13333333333333,1.5999999999999999,0.0036666666666666688,18.086945135703676,47333.333333333336,3.0,2436.6666666666665,37.33333333333333,A
A08456,SOLVE149,651,661.0,18.13037279967789,0.0025,265.2,45460.0,1.0,4.2,3860.0,33.6,A,250–500,83,A,122.36253968253968,A,A,656.0,160.4,1.1333333333333333,0.0025,18.086945135703676,45706.666666666664,3.133333333333333,3080.0,36.13333333333333,A
A08449,SOLVE149,661,671.0,18.13037279967789,0.0025,117.2,42120.0,1.2,2.6,2120.0,37.2,A,100–250,83,B,54.292698412698414,A,A,666.0,162.6,1.0666666666666667,0.0036666666666666688,18.086945135703676,43253.333333333336,2.933333333333333,2280.0,33.46666666666666,A
A08139,SOLVE149,671,681.0,18.13037279967789,0.006,105.4,42180.0,1.0,2.0,860.0,29.6,A,100–250,83,B,48.80469841269841,B,B,676.0,180.4666666666667,1.3333333333333333,0.006500000000000002,18.086945135703676,41373.333333333336,2.133333333333333,2326.6666666666665,34.26666666666666,A
A07514,SOLVE149,681,691.0,18.13037279967789,0.011,318.8,39820.0,1.8,1.8,4000.0,36.0,A,250–500,83,A,147.26628571428571,A,A,686.0,206.60000000000002,1.7333333333333334,0.009000000000000001,18.086945135703676,39373.333333333336,2.1999999999999993,5253.333333333333,32.46666666666666,A
A07594,SOLVE149,691,701.0,18.13037279967789,0.01,195.6,36120.0,2.4,2.8,10900.0,31.8,A,100–250,83,A,90.72634920634921,A,A,696.0,327.8,3.2000000000000006,0.012333333333333335,18.086945135703676,35906.666666666664,2.4666666666666663,6293.333333333333,32.93333333333333,A
A07085,SOLVE149,701,711.0,18.13037279967789,0.016,469.0,31780.0,5.4,2.8,3980.0,31.0,A,250–500,83,A,217.4358095238095,A,A,706.0,439.6000000000001,6.133333333333333,0.01566666666666667,18.086945135703676,33826.666666666664,2.4666666666666663,5206.666666666667,32.86666666666667,A
A06734,SOLVE149,711,721.0,18.13037279967789,0.021,654.2,33580.0,10.6,1.8,740.0,35.8,A,500–1000,83,A,304.17358730158725,A,A,716.0,479.86666666666673,7.866666666666666,0.019000000000000003,18.086945135703676,32420.0,1.933333333333333,1666.6666666666667,33.199999999999996,A
A06794,SOLVE149,721,731.0,18.13037279967789,0.02,316.4,31900.0,7.6,1.2,280.0,32.8,A,250–500,83,A,147.82095238095235,A,A,726.0,783.3333333333334,10.666666666666666,0.02966666666666667,18.086945135703676,34766.666666666664,1.8666666666666663,786.6666666666666,36.4,A
A05402,SOLVE149,731,741.0,18.13037279967789,0.048,1379.4,38820.0,13.8,2.6,1340.0,40.6,A,1000–2000,83,A,638.9169523809524,A,A,736.0,792.2666666666668,8.933333333333332,0.02766666666666667,18.086945135703676,36593.333333333336,3.0,1840.0,37.06666666666666,A
A07160,SOLVE149,741,751.0,18.13037279967789,0.015,681.0,39060.0,5.4,5.2,3900.0,37.8,A,500–1000,83,A,315.0228571428571,A,A,746.0,825.7333333333332,7.8,0.023000000000000003,18.086945135703676,35053.333333333336,6.066666666666666,3246.6666666666665,38.599999999999994,A
A08113,SOLVE149,751,761.0,18.13037279967789,0.006,416.8,27280.0,4.2,10.4,4500.0,37.4,A,250–500,83,A,193.06184126984127,A,A,756.0,811.9333333333333,7.333333333333333,0.014333333333333335,18.086945135703676,33993.333333333336,6.533333333333334,5526.666666666667,36.93333333333333,A
A06651,SOLVE149,761,771.0,18.13037279967789,0.022,1338.0,35640.0,12.4,4.0,8180.0,35.6,A,1000–2000,83,A,619.4532063492063,A,A,766.0,662.6666666666666,5.933333333333334,0.011333333333333334,18.086945135703676,36353.333333333336,6.0,5486.666666666667,35.6,A
A08108,SOLVE149,771,781.0,18.13037279967789,0.006,233.2,46140.0,1.2,3.6,3780.0,33.8,A,100–250,83,A,107.69041269841267,A,A,776.0,560.8,4.866666666666665,0.01016666666666667,18.086945135703676,39566.666666666664,3.5999999999999996,4753.333333333333,34.73333333333333,A
A08364,SOLVE149,781,791.0,18.13037279967789,0.0025,111.2,36920.0,1.0,3.2,2300.0,34.8,A,100–250,83,B,51.47365079365079,B,B,786.0,184.46666666666658,1.3333333333333328,0.02416666666666667,18.086945135703676,38106.666666666664,4.266666666666667,6220.0,42.666666666666664,B
A04878,SOLVE149,791,801.0,18.13037279967789,0.064,209.0,31260.0,1.8,6.0,12580.0,59.4,A,100–250,83,A,96.73688888888888,A,A,796.0,178.5999999999999,4.666666666666665,0.0295,18.086945135703676,35433.333333333336,21.333333333333332,6046.666666666667,90.59999999999998,A
A06642,SOLVE149,801,811.0,18.13037279967789,0.022,215.6,38120.0,11.2,54.8,3260.0,177.6,A,100–250,83,A,102.45003174603173,A,A,806.0,212.29999999999987,6.499999999999998,0.043000000000000003,18.086945135703676,34690.0,30.4,7920.0,118.49999999999999,A
A02254,SOLVE149W1,1521,1531.0,9.6,0.28,713.7426109814317,34500.0,16.8,6.2,9660.0,46.0,A,,84,B,1.7085714285714286,B,B,1526.0,3532.0,22.9,0.30700000000000005,10.7,36530.0,6.1,7270.0,43.0,A
A01914,SOLVE149W1,1531,1541.0,11.8,0.334,3532.0,38560.0,29.0,6.0,4880.0,40.0,A,2000–4000,84,A,1208.1852235294116,A,A,1536.0,2862.0,35.4,0.23733333333333337,11.6,36353.333333333336,6.466666666666666,8513.333333333334,42.73333333333333,A
A04131,SOLVE149W1,1541,1551.0,13.4,0.098,2192.0,36000.0,60.4,7.2,11000.0,42.2,A,2000–4000,84,A,757.1996235294117,A,A,1546.0,2305.900901,36.935135136666666,0.15877477466666667,10.760360360333332,38262.34234333333,5.724324324333334,10760.0,40.787387386666666,A
A05517,SOLVE149W1,1551,1558.4,7.081081081,0.044324324,1193.702703,40227.02703,21.40540541,3.972972973,16400.0,40.16216216,A,1000–2000,84,A,409.971777526847,A,A,1554.7,1692.8513515,40.902702705,0.071162162,10.2405405405,38113.513515,5.5864864865,13700.0,41.18108108,A
A08462,SOLVE154,541,551.0,18.13037279967789,0.0025,154.8,63300.0,13.2,5.4,60900.0,15.8,A,100–250,85,B,75.02920634920635,A,A,546.0,303.4,10.399999999999999,0.00575,18.086945135703676,64880.0,6.4,60230.0,19.6,A
A07731,SOLVE154,551,561.0,18.13037279967789,0.009,452.0,66460.0,7.6,7.4,59560.0,23.4,A,250–500,85,A,210.23720634920633,A,A,556.0,342.5333333333333,9.6,0.0075,18.086945135703676,64880.0,7.266666666666667,58006.666666666664,21.133333333333333,A
A07516,SOLVE154,561,571.0,18.13037279967789,0.011,420.8,48938.54116116503,8.0,9.0,53560.0,24.2,A,250–500,85,A,195.99009523809522,A,A,566.0,309.53333333333336,9.0,0.0075,18.086945135703676,61690.0,7.8,53893.333333333336,22.466666666666665,A
A08442,SOLVE154,571,581.0,18.13037279967789,0.0025,55.8,56920.0,11.4,7.0,48560.0,19.8,A,<100,85,B,28.94349206349206,B,B,576.0,186.33333333333334,11.866666666666665,0.005333333333333333,18.086945135703676,56060.0,7.533333333333334,45220.0,25.733333333333334,A
A08430,SOLVE154,581,591.0,18.13037279967789,0.0025,82.4,55200.0,16.2,6.6,33540.0,33.2,A,<100,85,B,42.55936507936508,B,B,586.0,163.86666666666665,11.266666666666666,0.005666666666666667,18.086945135703676,58800.0,6.866666666666667,37913.333333333336,29.066666666666666,A
A07421,SOLVE154,591,601.0,18.13037279967789,0.012,353.4,64280.0,6.2,7.0,31640.0,34.2,A,250–500,85,A,164.45066666666665,A,A,596.0,247.0,8.200000000000001,0.006833333333333334,18.086945135703676,53440.0,6.133333333333333,27220.0,28.8,A
A08131,SOLVE154,601,611.0,18.13037279967789,0.006,305.2,40840.0,2.2,4.8,16480.0,19.0,A,250–500,85,A,141.11898412698412,A,A,606.0,315.2,4.2,0.013333333333333334,18.086945135703676,49353.333333333336,5.3999999999999995,24820.0,22.933333333333334,A
A06662,SOLVE154,611,621.0,18.13037279967789,0.022,287.0,42940.0,4.2,4.4,26340.0,15.6,A,250–500,85,A,133.3166984126984,A,A,616.0,360.2,3.3333333333333335,0.010166666666666666,18.086945135703676,45853.333333333336,4.533333333333334,30473.333333333332,18.333333333333332,A
A08388,SOLVE154,621,631.0,18.13037279967789,0.0025,488.4,53780.0,3.6,4.4,48600.0,20.4,A,250–500,85,A,225.84825396825397,A,A,626.0,514.8,8.066666666666666,0.0105,18.086945135703676,47540.0,4.466666666666666,38233.333333333336,17.266666666666666,A
A07961,SOLVE154,631,641.0,18.13037279967789,0.007,769.0,45900.0,16.4,4.6,39760.0,15.8,A,500–1000,85,A,358.671619047619,A,A,636.0,744.0666666666666,11.0,0.014166666666666668,18.086945135703676,48080.0,4.866666666666667,41966.666666666664,18.733333333333334,A
A06054,SOLVE154,641,651.0,18.13037279967789,0.033,974.8,44560.0,13.0,5.6,37540.0,20.0,A,500–1000,85,A,452.4401269841269,A,A,646.0,877.3333333333334,11.866666666666667,0.02666666666666667,18.086945135703676,45213.333333333336,5.066666666666666,31986.666666666668,21.53333333333333,A
A05714,SOLVE154,651,661.0,18.13037279967789,0.04,888.2,45180.0,6.2,5.0,18660.0,28.8,A,500–1000,85,A,410.63555555555547,A,A,656.0,800.8666666666667,11.533333333333333,0.029,18.086945135703676,45946.666666666664,5.2,20733.333333333332,23.86666666666667,A
A07234,SOLVE154,661,671.0,18.13037279967789,0.014,539.6,48100.0,15.4,5.0,6000.0,22.8,A,500–1000,85,A,252.79085714285713,A,A,666.0,700.6,11.133333333333335,0.02666666666666667,18.086945135703676,45573.333333333336,7.3999999999999995,16266.666666666666,33.93333333333334,A
A06404,SOLVE154,671,681.0,18.13037279967789,0.026,674.0,43440.0,11.8,12.2,24140.0,50.2,A,500–1000,85,A,313.632,A,A,676.0,565.6,10.533333333333333,0.019666666666666666,18.086945135703676,53986.666666666664,11.466666666666667,20480.0,39.666666666666664,A
A06859,SOLVE154,681,691.0,18.13037279967789,0.019,483.2,70420.0,4.4,17.2,31300.0,46.0,A,250–500,85,A,223.68736507936507,A,A,686.0,749.0,10.333333333333334,0.024333333333333335,18.086945135703676,51740.0,12.066666666666665,25606.666666666668,42.199999999999996,A
A06299,SOLVE154,691,701.0,18.13037279967789,0.028,1089.8,41360.0,14.8,6.8,21380.0,30.4,A,1000–2000,85,A,505.88965079365073,A,A,696.0,933.5333333333332,10.666666666666666,0.04633333333333334,18.086945135703676,49326.666666666664,11.133333333333333,24860.0,35.266666666666666,A
A04236,SOLVE154,701,711.0,18.13037279967789,0.092,1227.6,36200.0,12.8,9.4,21900.0,29.4,A,1000–2000,85,A,568.7662222222222,A,A,706.0,1046.8,14.266666666666667,0.05866666666666667,18.086945135703676,40186.666666666664,14.733333333333334,26020.0,38.4,A
A05121,SOLVE154,711,721.0,18.13037279967789,0.056,823.0,43000.0,15.2,28.0,34780.0,55.4,A,500–1000,85,A,383.1983492063492,A,A,716.0,1268.8666666666666,14.6,0.158,18.086945135703676,36866.666666666664,67.86666666666666,26653.333333333332,163.79999999999998,A
A01953,SOLVE154,721,731.0,18.13037279967789,0.326,1756.0,31400.0,15.8,166.2,23280.0,406.6,A,1000–2000,85,A,812.9145396825395,A,A,726.0,1150.4666666666667,13.866666666666667,0.134,18.086945135703676,41973.333333333336,66.8,33466.666666666664,160.26666666666668,A
A06776,SOLVE154,981,991.0,18.13037279967789,0.02,872.4,51520.0,10.6,6.2,42340.0,18.8,A,500–1000,85,A,404.61460317460313,A,A,986.0,1021.4666666666666,10.4,0.11866666666666668,18.086945135703676,47893.333333333336,58.93333333333333,38726.666666666664,148.79999999999998,A
A07574,SOLVE154,991,1001.0,18.13037279967789,0.01,436.0,60760.0,4.8,4.4,50560.0,21.0,A,250–500,85,A,202.07238095238094,A,A,996.0,712.4666666666667,11.799999999999999,0.020666666666666667,18.086945135703676,54040.0,5.6000000000000005,45046.666666666664,19.933333333333312,A
A06087,SOLVE154,1001,1011.0,18.13037279967789,0.032,829.0,49840.0,20.0,6.2,42240.0,20.0,A,500–1000,85,A,387.3255873015873,A,A,1006.0,622.6666666666666,11.199999999999998,0.022000000000000002,18.086945135703676,57726.666666666664,5.466666666666668,51366.666666666664,20.46666666666665,A
A06524,SOLVE154,1011,1021.0,18.13037279967789,0.024,603.0,62580.0,8.8,5.8,61300.0,20.4,A,500–1000,85,A,280.0918095238095,A,A,1016.0,650.4,13.666666666666666,0.03333333333333333,18.086945135703676,62653.333333333336,305.46666666666664,60540.0,344.93333333333334,A
A05534,SOLVE154,1021,1031.0,18.13037279967789,0.044,519.2,75540.0,12.2,904.4,78080.0,994.4,A,500–1000,85,A,242.49371428571428,A,A,1026.0,840.2666666666665,8.933333333333334,0.03333333333333333,18.086945135703676,65986.66666666667,306.3333333333333,58913.333333333336,350.93333333333334,A
A06100,SOLVE154,1031,1041.0,18.13037279967789,0.032,1398.6,59840.0,5.8,8.8,37360.0,38.0,A,1000–2000,85,A,645.4652698412697,A,A,1036.0,833.2666666666665,7.3999999999999995,0.03333333333333333,18.086945135703676,62880.0,305.8666666666667,47953.333333333336,354.13333333333327,A
A06534,SOLVE154,1041,1051.0,18.13037279967789,0.024,582.0,53260.0,4.2,4.4,28420.0,30.0,A,500–1000,85,A,269.1108571428571,A,A,1046.0,1013.0,4.666666666666667,0.047999999999999994,18.086945135703676,57246.666666666664,5.933333333333334,35093.333333333336,32.53333333333333,A
A04324,SOLVE154,1051,1061.0,18.13037279967789,0.088,1058.4,58640.0,4.0,4.6,39500.0,29.6,A,1000–2000,85,A,488.36520634920635,A,A,1056.0,719.5333333333334,4.6,0.04599999999999999,18.086945135703676,60133.333333333336,5.066666666666666,42573.333333333336,30.2,A
A06409,SOLVE154,1061,1071.0,18.13037279967789,0.026,518.2,68500.0,5.6,6.2,59800.0,31.0,A,500–1000,85,A,240.14311111111112,A,A,1066.0,787.5333333333334,5.6000000000000005,0.049999999999999996,18.086945135703676,61626.666666666664,5.3999999999999995,49113.333333333336,30.53333333333333,A
A05889,SOLVE154,1071,1081.0,18.13037279967789,0.036,786.0,57740.0,7.2,5.4,48040.0,31.0,A,500–1000,85,A,363.8758095238095,A,A,1076.0,719.3333333333334,7.933333333333334,0.04133333333333333,18.086945135703676,52653.333333333336,5.466666666666666,42006.666666666664,30.2,A
A04948,SOLVE154,1081,1091.0,18.13037279967789,0.062,853.8,31720.0,11.0,4.8,18180.0,28.6,A,500–1000,85,A,396.17765079365074,A,A,1086.0,1158.0,13.200000000000001,0.06733333333333334,18.086945135703676,39140.0,4.666666666666667,24900.0,31.733333333333334,A
A04028,SOLVE154,1091,1101.0,18.13037279967789,0.104,1834.2,27960.0,21.4,3.8,8480.0,35.6,A,1000–2000,85,A,850.4549841269842,A,A,1096.0,1258.3999999999999,15.133333333333333,0.07733333333333332,18.086945135703676,36993.333333333336,3.9999999999999996,11006.666666666666,37.26666666666667,A
A04831,SOLVE154,1101,1111.0,18.13037279967789,0.066,1087.2,51300.0,13.0,3.4,6360.0,47.6,A,1000–2000,85,A,504.18819047619047,A,A,1106.0,2097.380247,30.207407406666665,0.09617283966666668,18.086945135703676,41345.92592666667,7.572839506666667,12078.765433333334,52.091358023333335,A
A03761,SOLVE154,1111,1117.75,18.13037279967789,0.118518519,3370.740741,44777.77778,56.22222222,15.51851852,21396.2963,73.07407407,A,2000–4000,85,A,1567.7044092899048,A,A,1114.375,2228.9703705,34.611111109999996,0.09225925950000002,18.086945135703676,48038.88889,9.45925926,13878.14815,60.337037035,A
A08276,SOLVE155,331,341.0,18.13037279967789,0.006,150.6,23860.0,1.2,5.2,8700.0,43.4,B,100–250,86,B,69.66819047619046,A,A,336.0,86.2,1.2,0.006,18.086945135703676,23290.0,4.7,7700.0,41.2,B
A08274,SOLVE155,341,351.0,18.13037279967789,0.006,21.8,22720.0,1.2,4.2,6700.0,39.0,B,<100,86,B,10.379301587301589,B,B,346.0,80.06666666666666,1.1333333333333333,0.004833333333333334,18.086945135703676,21993.333333333332,4.533333333333334,6660.0,39.0,B
A08695,SOLVE155,351,361.0,18.13037279967789,0.0025,67.8,19400.0,1.0,4.2,4580.0,34.6,B,<100,86,B,31.495873015873013,B,B,356.0,35.0,1.0666666666666667,0.0061666666666666675,18.086945135703676,19586.666666666668,4.000000000000001,5473.333333333333,32.6,B
A07664,SOLVE155,361,371.0,18.13037279967789,0.01,15.4,16640.0,1.0,3.6,5140.0,24.2,B,<100,86,B,7.377142857142856,B,B,366.0,40.266666666666666,1.0666666666666667,0.006833333333333334,18.086945135703676,21873.333333333332,4.0,5793.333333333333,32.6,B
