,Unique_ID,holeid,from,to,As,Au,Pb,Fe,Mo,Cu,S,Zn,Class,x_pos
2370,A07903,SOLVE149,371,381.0,10.2,0.008,60.0,30420.0,1.0,5.8,1760.0,43.2,B,83
2371,A07651,SOLVE149,381,391.0,8.4,0.01,8.0,24060.0,1.0,6.4,2040.0,21.2,B,83
2372,A07469,SOLVE149,391,401.0,27.4,0.012,6.4,29840.0,1.4,9.0,2820.0,41.6,B,83
2373,A08239,SOLVE149,401,411.0,6.6,0.006,307.6,21480.0,1.8,8.8,5740.0,29.8,B,83
2374,A05156,SOLVE149,411,421.0,5.0,0.056,1374.6,35680.0,2.6,7.4,6420.0,27.6,B,83
2375,A05680,SOLVE149,421,431.0,,0.040408163,290.877551,33308.16327,1.0,7.06122449,1014.285714,23.42857143,B,83
2376,A08604,SOLVE149,431,441.0,,0.0025,115.6,39020.0,1.0,2.4,130.0,23.2,B,83
2377,A06894,SOLVE149,441,451.0,,0.019,153.2,46040.0,1.0,5.4,2900.0,34.2,B,83
2378,A08026,SOLVE149,451,461.0,,0.007,198.8,40580.0,1.2,3.2,680.0,24.8,B,83
2379,A08218,SOLVE149,461,471.0,,0.006,119.8,38780.0,1.0,3.0,130.0,24.0,B,83
2380,A08575,SOLVE149,471,481.0,,0.0025,49.4,36520.0,1.6,4.2,110.0,42.4,B,83
2381,A08566,SOLVE149,481,491.0,,0.0025,17.4,58320.0,1.0,1.8,70.0,65.0,B,83
2382,A07632,SOLVE149,491,501.0,,0.01,107.8,61840.0,1.0,5.4,1800.0,43.6,B,83
2383,A08013,SOLVE149,501,511.0,,0.007,105.8,47440.0,1.0,4.8,9340.0,57.8,B,83
2384,A07109,SOLVE149,511,521.0,,0.016,53.6,41040.0,1.4,4.6,9380.0,52.2,B,83
2385,A08548,SOLVE149,521,531.0,,0.0025,258.0,31340.0,2.2,5.0,10260.0,46.8,B,83
2386,A07031,SOLVE149,531,541.0,,0.017,684.0,40500.0,1.4,3.0,8300.0,41.8,B,83
2387,A08189,SOLVE149,541,551.0,,0.006,9.8,45240.0,1.0,2.0,560.0,50.4,B,83
2388,A07448,SOLVE149,551,561.0,,0.012,39.8,51020.0,1.0,1.4,70.0,37.8,B,83
2389,A08521,SOLVE149,561,571.0,,0.0025,83.4,35980.0,1.0,2.2,180.0,28.4,A,83
2390,A06500,SOLVE149,571,581.0,,0.025,501.2,40620.0,1.4,6.8,4420.0,29.4,A,83
2391,A07747,SOLVE149,581,591.0,,0.009,707.8,34020.0,10.0,7.2,960.0,33.4,A,83
2392,A07446,SOLVE149,591,601.0,,0.012,503.4,43200.0,6.2,3.2,620.0,31.2,A,83
2393,A08488,SOLVE149,601,611.0,,0.0025,548.8,42700.0,2.4,3.4,740.0,31.0,A,83
2394,A08165,SOLVE149,611,621.0,,0.006,370.4,51540.0,1.4,2.8,2220.0,38.4,A,83
2395,A08159,SOLVE149,621,631.0,,0.006,167.2,49960.0,1.0,3.2,1860.0,41.8,A,83
2396,A08155,SOLVE149,631,641.0,,0.006,200.4,47000.0,2.6,2.2,190.0,40.8,A,83
2397,A08465,SOLVE149,641,651.0,,0.0025,98.8,49540.0,1.2,2.6,3260.0,37.6,A,83
2398,A08456,SOLVE149,651,661.0,,0.0025,265.2,45460.0,1.0,4.2,3860.0,33.6,A,83
2399,A08449,SOLVE149,661,671.0,,0.0025,117.2,42120.0,1.2,2.6,2120.0,37.2,A,83
2400,A08139,SOLVE149,671,681.0,,0.006,105.4,42180.0,1.0,2.0,860.0,29.6,A,83
2401,A07514,SOLVE149,681,691.0,,0.011,318.8,39820.0,1.8,1.8,4000.0,36.0,A,83
2402,A07594,SOLVE149,691,701.0,,0.01,195.6,36120.0,2.4,2.8,10900.0,31.8,A,83
2403,A07085,SOLVE149,701,711.0,,0.016,469.0,31780.0,5.4,2.8,3980.0,31.0,A,83
2404,A06734,SOLVE149,711,721.0,,0.021,654.2,33580.0,10.6,1.8,740.0,35.8,A,83
2405,A06794,SOLVE149,721,731.0,,0.02,316.4,31900.0,7.6,1.2,280.0,32.8,A,83
2406,A05402,SOLVE149,731,741.0,,0.048,1379.4,38820.0,13.8,2.6,1340.0,40.6,A,83
2407,A07160,SOLVE149,741,751.0,,0.015,681.0,39060.0,5.4,5.2,3900.0,37.8,A,83
2408,A08113,SOLVE149,751,761.0,,0.006,416.8,27280.0,4.2,10.4,4500.0,37.4,A,83
2409,A06651,SOLVE149,761,771.0,,0.022,1338.0,35640.0,12.4,4.0,8180.0,35.6,A,83
2410,A08108,SOLVE149,771,781.0,,0.006,233.2,46140.0,1.2,3.6,3780.0,33.8,A,83
2411,A08364,SOLVE149,781,791.0,,0.0025,111.2,36920.0,1.0,3.2,2300.0,34.8,A,83
2412,A04878,SOLVE149,791,801.0,,0.064,209.0,31260.0,1.8,6.0,12580.0,59.4,A,83
2413,A06642,SOLVE149,801,811.0,,0.022,215.6,38120.0,11.2,54.8,3260.0,177.6,A,83
2414,A02254,SOLVE149W1,1521,1531.0,9.6,0.28,,34500.0,16.8,6.2,9660.0,46.0,A,84
2415,A01914,SOLVE149W1,1531,1541.0,11.8,0.334,3532.0,38560.0,29.0,6.0,4880.0,40.0,A,84
2416,A04131,SOLVE149W1,1541,1551.0,13.4,0.098,2192.0,36000.0,60.4,7.2,11000.0,42.2,A,84
2417,A05517,SOLVE149W1,1551,1558.4,7.081081081,0.044324324,1193.702703,40227.02703,21.40540541,3.972972973,16400.0,40.16216216,A,84
2418,A08462,SOLVE154,541,551.0,,0.0025,154.8,63300.0,13.2,5.4,60900.0,15.8,A,85
2419,A07731,SOLVE154,551,561.0,,0.009,452.0,66460.0,7.6,7.4,59560.0,23.4,A,85
2420,A07516,SOLVE154,561,571.0,,0.011,420.8,,8.0,9.0,53560.0,24.2,A,85
2421,A08442,SOLVE154,571,581.0,,0.0025,55.8,56920.0,11.4,7.0,48560.0,19.8,A,85
2422,A08430,SOLVE154,581,591.0,,0.0025,82.4,55200.0,16.2,6.6,33540.0,33.2,A,85
2423,A07421,SOLVE154,591,601.0,,0.012,353.4,64280.0,6.2,7.0,31640.0,34.2,A,85
2424,A08131,SOLVE154,601,611.0,,0.006,305.2,40840.0,2.2,4.8,16480.0,19.0,A,85
2425,A06662,SOLVE154,611,621.0,,0.022,287.0,42940.0,4.2,4.4,26340.0,15.6,A,85
2426,A08388,SOLVE154,621,631.0,,0.0025,488.4,53780.0,3.6,4.4,48600.0,20.4,A,85
2427,A07961,SOLVE154,631,641.0,,0.007,769.0,45900.0,16.4,4.6,39760.0,15.8,A,85
2428,A06054,SOLVE154,641,651.0,,0.033,974.8,44560.0,13.0,5.6,37540.0,20.0,A,85
2429,A05714,SOLVE154,651,661.0,,0.04,888.2,45180.0,6.2,5.0,18660.0,28.8,A,85
2430,A07234,SOLVE154,661,671.0,,0.014,539.6,48100.0,15.4,5.0,6000.0,22.8,A,85
2431,A06404,SOLVE154,671,681.0,,0.026,674.0,43440.0,11.8,12.2,24140.0,50.2,A,85
2432,A06859,SOLVE154,681,691.0,,0.019,483.2,70420.0,4.4,17.2,31300.0,46.0,A,85
2433,A06299,SOLVE154,691,701.0,,0.028,1089.8,41360.0,14.8,6.8,21380.0,30.4,A,85
2434,A04236,SOLVE154,701,711.0,,0.092,1227.6,36200.0,12.8,9.4,21900.0,29.4,A,85
2435,A05121,SOLVE154,711,721.0,,0.056,823.0,43000.0,15.2,28.0,34780.0,55.4,A,85
2436,A01953,SOLVE154,721,731.0,,0.326,1756.0,31400.0,15.8,166.2,23280.0,406.6,A,85
2437,A06776,SOLVE154,981,991.0,,0.02,872.4,51520.0,10.6,6.2,42340.0,18.8,A,85
2438,A07574,SOLVE154,991,1001.0,,0.01,436.0,60760.0,4.8,4.4,50560.0,21.0,A,85
2439,A06087,SOLVE154,1001,1011.0,,0.032,829.0,49840.0,20.0,6.2,42240.0,20.0,A,85
2440,A06524,SOLVE154,1011,1021.0,,0.024,603.0,62580.0,8.8,5.8,61300.0,20.4,A,85
2441,A05534,SOLVE154,1021,1031.0,,0.044,519.2,75540.0,12.2,904.4,78080.0,994.4,A,85
2442,A06100,SOLVE154,1031,1041.0,,0.032,1398.6,59840.0,5.8,8.8,37360.0,38.0,A,85
2443,A06534,SOLVE154,1041,1051.0,,0.024,582.0,53260.0,4.2,4.4,28420.0,30.0,A,85
2444,A04324,SOLVE154,1051,1061.0,,0.088,1058.4,58640.0,4.0,4.6,39500.0,29.6,A,85
2445,A06409,SOLVE154,1061,1071.0,,0.026,518.2,68500.0,5.6,6.2,59800.0,31.0,A,85
2446,A05889,SOLVE154,1071,1081.0,,0.036,786.0,57740.0,7.2,5.4,48040.0,31.0,A,85
2447,A04948,SOLVE154,1081,1091.0,,0.062,853.8,31720.0,11.0,4.8,18180.0,28.6,A,85
2448,A04028,SOLVE154,1091,1101.0,,0.104,1834.2,27960.0,21.4,3.8,8480.0,35.6,A,85
2449,A04831,SOLVE154,1101,1111.0,,0.066,1087.2,51300.0,13.0,3.4,6360.0,47.6,A,85
2450,A03761,SOLVE154,1111,1117.75,,0.118518519,3370.740741,44777.77778,56.22222222,15.51851852,21396.2963,73.07407407,A,85
2451,A08276,SOLVE155,331,341.0,,0.006,150.6,23860.0,1.2,5.2,8700.0,43.4,B,86
2452,A08274,SOLVE155,341,351.0,,0.006,21.8,22720.0,1.2,4.2,6700.0,39.0,B,86
2453,A08695,SOLVE155,351,361.0,,0.0025,67.8,19400.0,1.0,4.2,4580.0,34.6,B,86
2454,A07664,SOLVE155,361,371.0,,0.01,15.4,16640.0,1.0,3.6,5140.0,24.2,B,86
2455,A07916,SOLVE155,371,381.0,,0.008,37.6,29580.0,1.2,4.2,7660.0,39.0,B,86
2456,A08686,SOLVE155,381,391.0,,0.0025,8.6,24320.0,1.4,2.4,6700.0,25.6,B,86
2457,A08673,SOLVE155,391,401.0,,0.0025,5.8,29260.0,1.0,3.2,4140.0,24.2,B,86
2458,A08056,SOLVE155,401,411.0,,0.007,8.8,28860.0,1.2,3.4,7720.0,27.2,B,86
2459,A08055,SOLVE155,411,421.0,,0.007,53.2,35800.0,1.4,3.6,8420.0,36.2,B,86
2460,A08653,SOLVE155,421,431.0,,0.0025,54.6,30500.0,1.4,3.0,8140.0,31.6,B,86
2461,A08048,SOLVE155,431,441.0,,0.007,137.4,32260.0,1.0,3.8,10520.0,28.6,B,86
2462,A08047,SOLVE155,441,451.0,,0.007,57.0,33000.0,1.0,4.0,7160.0,27.6,B,86
2463,A07654,SOLVE155,451,461.0,,0.01,14.2,32240.0,1.8,5.0,10560.0,30.8,B,86
2464,A03635,SOLVE155,461,471.0,,0.129,75.2,38320.0,1.2,110.6,15480.0,144.0,B,86
2465,A08041,SOLVE155,471,481.0,,0.007,70.0,33840.0,5.4,4.4,7220.0,49.2,B,86
2466,A05960,SOLVE155,481,491.0,,0.035,95.6,60040.0,2.6,6.4,29760.0,54.0,B,86
2467,A08240,SOLVE155,491,501.0,,0.006,14.4,44640.0,1.6,3.4,16080.0,41.4,B,86
2468,A07774,SOLVE155,501,511.0,,0.009,6.8,44740.0,1.0,6.8,32380.0,36.0,B,86
2469,A08232,SOLVE155,511,521.0,,0.006,6.8,47620.0,2.4,12.6,41380.0,37.0,B,86
2470,A08606,SOLVE155,521,531.0,,0.0025,7.2,40480.0,1.2,40.0,31760.0,48.4,B,86
2471,A08597,SOLVE155,531,540.3,,0.0025,5.150537634,31686.02151,1.0,5.430107527,18612.90323,29.88172043,B,86
2472,A07468,SOLVE155W1,491,501.0,36.4,0.012,46.0,42300.0,1.2,4.4,15520.0,39.8,B,87
2473,A07775,SOLVE155W1,501,511.0,43.8,0.009,14.0,44680.0,1.2,5.8,30640.0,28.4,B,87
2474,A08233,SOLVE155W1,511,521.0,49.8,0.006,5.8,38600.0,1.0,4.8,28980.0,29.0,B,87
2475,A08031,SOLVE155W1,521,531.0,55.4,0.007,8.6,46200.0,3.2,20.4,38280.0,28.4,B,87
2476,A08598,SOLVE155W1,531,541.0,60.2,0.0025,7.0,35180.0,1.0,5.4,19780.0,30.2,B,87
2477,A08224,SOLVE155W1,541,551.0,60.0,0.006,5.4,25560.0,1.0,3.4,15500.0,19.8,B,87
2478,A08588,SOLVE155W1,551,561.0,33.6,0.0025,2.6,28940.0,1.2,26.4,17500.0,53.4,B,87
2479,A07643,SOLVE155W1,561,571.0,76.4,0.01,6.4,38020.0,1.0,95.8,23240.0,199.6,B,87
2480,A07641,SOLVE155W1,571,581.0,53.2,0.01,51.6,104940.0,2.4,7.0,99640.0,39.8,B,87
2481,A07763,SOLVE155W1,581,591.0,89.6,0.009,5.6,88320.0,1.0,3.8,76940.0,31.0,B,87
2482,A08211,SOLVE155W1,591,601.0,45.0,0.006,12.4,68540.0,1.4,5.4,56560.0,53.8,B,87
2483,A07539,SOLVE155W1,601,611.0,53.4,0.011,11.4,56220.0,1.0,31.2,34740.0,95.0,B,87
2484,A06699,SOLVE155W1,611,621.0,45.2,0.022,8.6,35460.0,1.0,12.0,19240.0,52.2,B,87
2485,A05568,SOLVE155W1,621,631.0,29.6,0.044,47.0,27860.0,6.6,3.2,4960.0,31.8,B,87
2486,A08552,SOLVE155W1,631,641.0,20.4,0.0025,31.8,21900.0,3.4,5.0,2800.0,60.6,B,87
2487,A06450,SOLVE155W1,641,651.0,16.0,0.026,3.2,20100.0,1.0,10.0,5220.0,60.6,B,87
2488,A08540,SOLVE155W1,651,661.0,28.6,0.0025,13.6,28200.0,1.6,5.6,16840.0,32.6,B,87
2489,A08535,SOLVE155W1,661,671.0,29.0,0.0025,6.0,23960.0,1.4,3.8,12580.0,39.6,B,87
2490,A07881,SOLVE155W1,671,681.0,28.4,0.008,3.6,28020.0,1.0,4.0,18020.0,37.0,B,87
2491,A08529,SOLVE155W1,681,691.0,40.0,0.0025,111.0,38560.0,1.4,4.6,19660.0,35.8,B,87
2492,A08185,SOLVE155W1,691,701.0,49.4,0.006,274.2,50940.0,1.2,4.8,25140.0,34.0,A,87
2493,A08519,SOLVE155W1,701,711.0,79.4,0.0025,65.0,46940.0,1.4,6.0,39060.0,42.0,A,87
2494,A07103,SOLVE155W1,711,721.0,21.2,0.016,411.2,53800.0,1.0,2.4,18420.0,38.0,A,87
2495,A07618,SOLVE155W1,721,731.0,13.4,0.01,268.2,59740.0,1.2,4.0,19660.0,28.2,A,87
2496,A08500,SOLVE155W1,731,741.0,28.2,0.0025,145.8,87200.0,1.0,5.2,68960.0,40.0,A,87
2497,A07523,SOLVE155W1,741,751.0,12.8,0.011,514.4,77920.0,1.0,7.0,51860.0,32.6,A,87
2498,A02869,SOLVE155W1,751,761.0,54.2,0.202,306.4,,2.2,28.2,59660.0,103.0,A,87
2499,A08479,SOLVE155W1,761,771.0,30.6,0.0025,396.6,64600.0,1.2,5.8,52120.0,23.8,A,87
2500,A08476,SOLVE155W1,771,781.0,28.2,0.0025,253.4,71440.0,1.0,6.4,56720.0,24.8,A,87
2501,A03947,SOLVE155W1,781,791.0,18.2,0.108,23.4,60520.0,1.2,5.8,50960.0,27.2,A,87
2502,A05351,SOLVE155W1,791,801.0,17.8,0.05,148.8,65400.0,6.2,7.6,31760.0,56.8,A,87
2503,A08460,SOLVE155W1,801,811.0,7.6,0.0025,225.6,55860.0,1.0,3.2,400.0,20.6,A,87
2504,A08452,SOLVE155W1,811,821.0,7.4,0.0025,179.0,59400.0,2.8,4.2,2660.0,24.6,A,87
2505,A08446,SOLVE155W1,821,831.0,82.4,0.0025,9.0,65960.0,9.8,5.0,57420.0,17.8,A,87
2506,A08435,SOLVE155W1,831,841.0,79.4,0.0025,25.6,68180.0,5.6,4.8,54520.0,20.8,A,87
2507,A08422,SOLVE155W1,841,851.0,21.2,0.0025,18.6,64300.0,3.8,6.0,41020.0,29.6,A,87
2508,A08412,SOLVE155W1,851,861.0,29.0,0.0025,22.0,82140.0,2.2,7.4,56900.0,45.2,A,87
2509,A07164,SOLVE155W1,861,871.0,11.2,0.015,552.6,75560.0,1.4,5.0,31440.0,25.2,A,87
2510,A07964,SOLVE155W1,871,881.0,8.0,0.007,412.2,73940.0,1.0,5.2,18480.0,33.0,A,87
2511,A07508,SOLVE155W1,881,891.0,11.6,0.011,246.8,73860.0,1.0,4.6,32740.0,29.4,A,87
2512,A07584,SOLVE155W1,891,901.0,11.6,0.01,505.0,58640.0,4.8,3.4,20560.0,24.0,A,87
2513,A06604,SOLVE155W1,901,911.0,14.6,0.023,950.6,73280.0,6.4,4.2,30940.0,26.6,A,87
2514,A05852,SOLVE155W1,911,921.0,13.4,0.037,905.6,66260.0,8.2,3.6,20420.0,19.8,A,87
2515,A06862,SOLVE155W1,921,931.0,11.0,0.019,831.4,57280.0,7.2,4.8,21180.0,23.0,A,87
2516,A08109,SOLVE155W1,931,941.0,6.8,0.006,410.4,49440.0,7.2,3.6,3520.0,35.4,A,87
2517,A06530,SOLVE155W1,941,951.0,6.4,0.024,1449.4,38780.0,23.8,5.6,6440.0,32.4,A,87
2518,A05850,SOLVE155W1,951,961.0,6.0,0.037,1376.0,40960.0,37.6,5.6,7260.0,31.0,A,87
2519,A05065,SOLVE155W1,961,971.0,5.4,0.058,1393.0,87140.0,25.8,3.2,4520.0,30.4,A,87
2520,A03696,SOLVE155W1,971,981.0,5.6,0.124,1981.0,65380.0,21.4,3.2,2160.0,31.4,A,87
2521,A04576,SOLVE155W1,981,991.0,8.2,0.076,2209.0,64360.0,27.6,3.6,5400.0,36.4,A,87
2522,A03752,SOLVE155W1,1331,1341.0,5.4,0.12,2037.6,58780.0,33.0,4.2,36460.0,25.2,A,87
2523,A03828,SOLVE155W1,1341,1351.0,4.4,0.114,1414.8,51860.0,17.0,4.6,28160.0,24.4,A,87
2524,A03830,SOLVE155W1,1351,1361.0,3.4,0.114,1428.0,54580.0,14.8,4.6,37980.0,22.8,A,87
2525,A04054,SOLVE155W1,1361,1371.0,4.8,0.102,1574.8,54940.0,50.8,17.2,27360.0,475.2,A,87
2526,A03871,SOLVE155W1,1371,1381.0,2.6,0.112,1306.6,55640.0,20.2,3.8,14000.0,32.0,A,87
2527,A04100,SOLVE155W1,1381,1391.0,5.0,0.1,1265.0,54760.0,8.6,4.4,16620.0,34.4,A,87
2528,A05882,SOLVE155W1,1391,1401.0,7.2,0.036,857.6,58880.0,3.4,4.6,20000.0,33.0,A,87
2529,A04323,SOLVE155W1,1401,1411.0,5.0,0.088,1112.2,46360.0,14.2,4.2,16620.0,31.4,A,87
2530,A03583,SOLVE155W1,1411,1421.0,4.8,0.134,1177.4,38760.0,45.6,5.8,22420.0,32.4,A,87
2531,A03515,SOLVE155W1,1421,1431.0,5.32183908,0.138735632,2166.436782,53373.56322,95.85057471,4.540229885,27175.86207,36.49425287,A,87
2532,A07266,SOLVE156,441,451.0,14.6,0.014,117.0,47020.0,1.2,5.8,47540.0,17.4,A,88
2533,A07440,SOLVE156,451,461.0,5.8,0.012,115.4,42700.0,14.6,21.4,46380.0,88.0,A,88
2534,A06952,SOLVE156,461,471.0,10.6,0.018,320.2,56600.0,1.4,10.4,58360.0,16.4,A,88
2535,A06274,SOLVE156,471,481.0,11.0,0.029,201.6,64540.0,1.0,81.2,58120.0,191.4,A,88
2536,A08469,SOLVE156,481,491.0,15.8,0.0025,236.6,50240.0,1.2,7.0,50180.0,15.4,A,88
2537,A07177,SOLVE156,491,501.0,18.8,0.015,288.6,48040.0,1.6,9.4,49640.0,18.6,A,88
2538,A05588,SOLVE156,501,511.0,18.8,0.043,205.0,49940.0,1.6,7.0,53340.0,15.4,A,88
2539,A07256,SOLVE156,511,521.0,64.6,0.014,157.8,63580.0,1.8,7.4,61340.0,21.6,A,88
2540,A07728,SOLVE156,521,531.0,32.4,0.009,92.2,77100.0,1.0,7.8,77620.0,22.6,A,88
2541,A06804,SOLVE156,531,541.0,24.8,0.02,284.2,62980.0,1.6,7.2,54580.0,25.0,A,88
2542,A07597,SOLVE156,541,551.0,29.4,0.01,305.0,47240.0,1.2,6.6,36560.0,20.8,A,88
2543,A07419,SOLVE156,551,561.0,64.4,0.012,218.0,59060.0,1.4,5.4,55440.0,16.6,A,88
2544,A07001,SOLVE156,561,571.0,58.4,0.017,340.6,63440.0,1.4,5.4,60100.0,16.2,A,88
2545,A07967,SOLVE156,571,581.0,24.6,0.007,179.0,61980.0,2.2,5.4,50560.0,20.2,A,88
2546,A07241,SOLVE156,581,591.0,30.0,0.014,69.8,53640.0,4.6,4.8,45440.0,16.4,A,88
2547,A07835,SOLVE156,591,601.0,36.8,0.008,127.0,49940.0,3.2,5.0,44640.0,15.2,A,88
2548,A06789,SOLVE156,601,611.0,42.2,0.02,184.2,50220.0,2.8,6.2,47920.0,17.8,A,88
2549,A06921,SOLVE156,611,621.0,30.4,0.018,185.0,47140.0,2.6,6.2,46620.0,24.0,A,88
2550,A06210,SOLVE156,621,631.0,43.0,0.03,316.2,56560.0,7.0,7.6,54600.0,17.2,A,88
2551,A06206,SOLVE156,631,641.0,35.4,0.03,127.8,48960.0,12.6,6.6,44040.0,16.2,A,88
2552,A06403,SOLVE156,641,651.0,37.0,0.026,830.4,47740.0,18.6,9.0,41080.0,25.4,A,88
2553,A07394,SOLVE156,651,661.0,24.2,0.012,403.4,48220.0,16.2,9.6,40980.0,29.4,A,88
2554,A06357,SOLVE156,661,671.0,19.8,0.027,1030.8,50120.0,21.0,4.6,16400.0,35.2,A,88
2555,A04675,SOLVE156,671,681.0,14.0,0.072,1090.8,44620.0,17.6,17.4,23960.0,58.8,A,88
2556,A05122,SOLVE156,681,691.0,9.8,0.056,662.6,41360.0,11.8,64.0,20500.0,133.2,A,88
2557,A04720,SOLVE156,691,701.0,27.0,0.07,2198.4,41820.0,19.6,707.8,25440.0,1384.0,A,88
2558,A05459,SOLVE156,701,711.0,22.0,0.046,1595.0,55720.0,49.0,12.2,32320.0,34.0,A,88
2559,A08509,SOLVE157,391,401.0,47.8,0.0025,18.0,46820.0,1.0,7.6,37780.0,41.4,A,89
2560,A08502,SOLVE157,401,411.0,47.2,0.0025,12.6,43900.0,2.2,10.6,41800.0,61.4,A,89
2561,A08171,SOLVE157,411,421.0,45.0,0.006,8.4,31620.0,7.0,10.4,30880.0,45.8,A,89
2562,A08493,SOLVE157,421,431.0,24.4,0.0025,37.0,19800.0,4.2,17.6,17500.0,119.8,A,89
2563,A08484,SOLVE157,431,441.0,39.8,0.0025,20.2,37720.0,4.0,15.4,34740.0,41.2,A,89
2564,A07738,SOLVE157,441,451.0,51.4,0.009,192.6,36940.0,1.0,11.8,25360.0,56.6,A,89
2565,A08160,SOLVE157,451,461.0,72.0,0.006,17.4,51140.0,1.6,12.6,44260.0,49.8,A,89
2566,A07856,SOLVE157,461,471.0,91.0,0.008,24.2,50140.0,2.4,148.4,46360.0,322.2,A,89
2567,A08156,SOLVE157,471,481.0,71.4,0.006,17.4,51080.0,2.0,21.4,42500.0,120.4,A,89
2568,A08468,SOLVE157,481,491.0,49.6,0.0025,373.6,40900.0,1.0,20.2,29400.0,86.2,A,89
2569,A05105,SOLVE157,491,501.0,49.6,0.057,39.8,43940.0,1.0,13.0,37580.0,62.2,A,89
2570,A08459,SOLVE157,501,511.0,51.0,0.0025,8.4,43380.0,1.0,20.8,37780.0,68.8,A,89
2571,A08454,SOLVE157,511,521.0,37.0,0.0025,8.0,45100.0,1.0,28.6,40640.0,85.4,A,89
2572,A08450,SOLVE157,521,531.0,64.2,0.0025,7.4,43840.0,1.0,17.6,38000.0,73.8,A,89
2573,A08445,SOLVE157,531,541.0,54.8,0.0025,10.8,43760.0,1.0,17.0,38360.0,84.2,A,89
2574,A08440,SOLVE157,541,551.0,24.4,0.0025,98.0,36480.0,2.2,9.0,27020.0,36.6,A,89
2575,A08431,SOLVE157,551,561.0,31.4,0.0025,148.4,59540.0,1.6,7.8,48820.0,27.8,A,89
2576,A08423,SOLVE157,561,571.0,22.4,0.0025,375.2,44700.0,1.8,8.6,39760.0,18.8,A,89
2577,A08417,SOLVE157,571,581.0,28.8,0.0025,302.0,49160.0,1.8,7.4,47580.0,20.4,A,89
2578,A08413,SOLVE157,581,591.0,43.4,0.0025,101.0,65560.0,1.6,9.0,61360.0,27.0,A,89
2579,A08403,SOLVE157,591,601.0,35.8,0.0025,132.2,66040.0,1.0,6.8,62480.0,27.8,A,89
2580,A08399,SOLVE157,601,611.0,39.8,0.0025,290.6,78460.0,1.4,7.2,63480.0,38.8,A,89
2581,A08395,SOLVE157,611,621.0,54.2,0.0025,178.6,62760.0,1.2,6.6,53500.0,27.4,A,89
2582,A08391,SOLVE157,621,631.0,43.4,0.0025,104.2,74540.0,3.0,4.8,62920.0,26.8,A,89
2583,A08387,SOLVE157,631,641.0,19.8,0.0025,90.2,62080.0,1.8,5.0,48660.0,23.0,A,89
2584,A07715,SOLVE157,641,651.0,31.8,0.009,116.4,63940.0,1.0,3.4,50820.0,23.8,A,89
2585,A07078,SOLVE157,651,661.0,54.4,0.016,83.4,62820.0,5.2,3.4,48820.0,23.6,A,89
2586,A06657,SOLVE157,661,671.0,17.2,0.022,208.4,62300.0,4.4,3.4,45500.0,23.4,A,89
2587,A06920,SOLVE157,671,681.0,14.6,0.018,128.8,63720.0,9.4,4.0,46020.0,23.4,A,89
2588,A05992,SOLVE157,681,691.0,9.4,0.034,274.2,57240.0,6.8,2.8,29060.0,25.4,A,89
2589,A05991,SOLVE157,691,701.0,7.8,0.034,343.8,55020.0,11.2,3.6,23960.0,26.6,A,89
2590,A05798,SOLVE157,701,711.0,10.0,0.038,649.2,53800.0,13.0,3.0,25780.0,30.0,A,89
2591,A06650,SOLVE157,711,721.0,9.2,0.022,472.6,53580.0,20.4,3.6,24340.0,28.4,A,89
2592,A07316,SOLVE157,721,731.0,16.2,0.013,188.4,60360.0,3.0,5.8,36380.0,32.0,A,89
2593,A06528,SOLVE157,731,741.0,16.8,0.024,272.8,56740.0,8.8,7.0,34560.0,43.6,A,89
2594,A06908,SOLVE157,741,751.0,17.8,0.018,341.6,56840.0,3.0,27.6,41340.0,54.8,A,89
2595,A07061,SOLVE157,751,761.0,27.8,0.016,654.8,67100.0,4.8,9.0,53340.0,26.6,A,89
2596,A06085,SOLVE157,761,771.0,12.2,0.032,906.8,55860.0,6.4,6.0,34100.0,26.2,A,89
2597,A05778,SOLVE157,771,781.0,13.6,0.038,1962.2,61640.0,13.0,7.2,28940.0,27.6,A,89
2598,A06392,SOLVE157W1,1311,1321.0,,0.026,397.6,24780.0,9.4,5.6,3840.0,26.0,A,90
2599,A04272,SOLVE157W1,1321,1331.0,,0.09,1081.6,29480.0,11.8,7.0,15080.0,23.4,A,90
2600,A05976,SOLVE157W1,1331,1341.0,,0.034,502.0,22900.0,9.4,5.6,1440.0,28.2,A,90
2601,A04403,SOLVE157W1,1341,1351.0,,0.084,971.8,43940.0,8.6,5.0,3380.0,32.0,A,90
2602,A04587,SOLVE157W1,1351,1361.0,,0.076,826.4,34620.0,1.4,3.2,840.0,31.4,A,90
2603,A05697,SOLVE157W1,1361,1371.0,,0.04,428.8,16120.0,1.8,3.6,920.0,37.2,A,90
2604,A08366,SOLVE157W1,1371,1381.0,5.5,0.0025,14.2,10660.0,5.2,4.0,900.0,30.0,A,90
2605,A08367,SOLVE157W1,1381,1391.0,5.4,0.0025,14.0,11300.0,1.4,3.6,340.0,37.0,A,90
2606,A08370,SOLVE157W1,1391,1401.0,4.2,0.0025,15.0,10880.0,2.4,3.2,200.0,31.8,A,90
2607,A08373,SOLVE157W1,1401,1411.0,4.4,0.0025,64.2,12280.0,4.6,4.0,640.0,42.4,A,90
2608,A08374,SOLVE157W1,1411,1421.0,4.4,0.0025,47.8,12340.0,6.4,3.6,620.0,39.2,A,90
