Unique_ID,holeid,from,to,As,Au,Pb,Fe,Mo,Cu,S,Zn,Class,Pb_category,x_pos,predicted_pbcutoff,score,predicted_class,predicted_weights,depth_mid,predicted_xgboost
A08413,SOLVE157,581,591.0,43.4,0.0025,101.0,65560.0,1.6,9.0,61360.0,27.0,A,100–250,89,B,23.565176470588238,B,B,586.0,A
A08403,SOLVE157,591,601.0,35.8,0.0025,132.2,66040.0,1.0,6.8,62480.0,27.8,A,100–250,89,B,36.04988235294117,B,B,596.0,A
A08399,SOLVE157,601,611.0,39.8,0.0025,290.6,78460.0,1.4,7.2,63480.0,38.8,A,250–500,89,A,89.14164705882352,A,A,606.0,A
A08395,SOLVE157,611,621.0,54.2,0.0025,178.6,62760.0,1.2,6.6,53500.0,27.4,A,100–250,89,A,47.16047058823529,B,B,616.0,A
A08391,SOLVE157,621,631.0,43.4,0.0025,104.2,74540.0,3.0,4.8,62920.0,26.8,A,100–250,89,B,24.953411764705884,B,B,626.0,A
A08387,SOLVE157,631,641.0,19.8,0.0025,90.2,62080.0,1.8,5.0,48660.0,23.0,A,<100,89,B,26.03105882352941,B,B,636.0,A
A07715,SOLVE157,641,651.0,31.8,0.009,116.4,63940.0,1.0,3.4,50820.0,23.8,A,100–250,89,B,31.695811764705883,B,B,646.0,A
A07078,SOLVE157,651,661.0,54.4,0.016,83.4,62820.0,5.2,3.4,48820.0,23.6,A,<100,89,B,15.47830588235294,B,B,656.0,A
A06657,SOLVE157,661,671.0,17.2,0.022,208.4,62300.0,4.4,3.4,45500.0,23.4,A,100–250,89,A,67.58531764705883,A,A,666.0,A
A06920,SOLVE157,671,681.0,14.6,0.018,128.8,63720.0,9.4,4.0,46020.0,23.4,A,100–250,89,B,42.15868235294118,B,B,676.0,A
A05992,SOLVE157,681,691.0,9.4,0.034,274.2,57240.0,6.8,2.8,29060.0,25.4,A,250–500,89,A,92.56404705882352,A,A,686.0,A
A05991,SOLVE157,691,701.0,7.8,0.034,343.8,55020.0,11.2,3.6,23960.0,26.6,A,250–500,89,A,117.65581176470589,A,A,696.0,A
A05798,SOLVE157,701,711.0,10.0,0.038,649.2,53800.0,13.0,3.0,25780.0,30.0,A,500–1000,89,A,221.66362352941178,A,A,706.0,A
A06650,SOLVE157,711,721.0,9.2,0.022,472.6,53580.0,20.4,3.6,24340.0,28.4,A,250–500,89,A,163.18296470588237,A,A,716.0,A
A07316,SOLVE157,721,731.0,16.2,0.013,188.4,60360.0,3.0,5.8,36380.0,32.0,A,100–250,89,A,60.722447058823526,A,A,726.0,A
A06528,SOLVE157,731,741.0,16.8,0.024,272.8,56740.0,8.8,7.0,34560.0,43.6,A,250–500,89,A,90.59275294117647,A,A,736.0,A
A06908,SOLVE157,741,751.0,17.8,0.018,341.6,56840.0,3.0,27.6,41340.0,54.8,A,250–500,89,A,112.57750588235295,A,A,746.0,A
A07061,SOLVE157,751,761.0,27.8,0.016,654.8,67100.0,4.8,9.0,53340.0,26.6,A,500–1000,89,A,217.22654117647053,A,A,756.0,A
A06085,SOLVE157,761,771.0,12.2,0.032,906.8,55860.0,6.4,6.0,34100.0,26.2,A,500–1000,89,A,307.58249411764695,A,A,766.0,A
A05778,SOLVE157,771,781.0,13.6,0.038,1962.2,61640.0,13.0,7.2,28940.0,27.6,A,1000–2000,89,A,668.6965647058825,A,A,776.0,A
A06392,SOLVE157W1,1311,1321.0,18.13037279967789,0.026,397.6,24780.0,9.4,5.6,3840.0,26.0,A,250–500,90,A,185.71453968253968,A,A,1316.0,A
A04272,SOLVE157W1,1321,1331.0,18.13037279967789,0.09,1081.6,29480.0,11.8,7.0,15080.0,23.4,A,1000–2000,90,A,501.27365079365075,A,A,1326.0,A
A05976,SOLVE157W1,1331,1341.0,18.13037279967789,0.034,502.0,22900.0,9.4,5.6,1440.0,28.2,A,500–1000,90,A,233.77371428571425,A,A,1336.0,A
A04403,SOLVE157W1,1341,1351.0,18.13037279967789,0.084,971.8,43940.0,8.6,5.0,3380.0,32.0,A,500–1000,90,A,449.81498412698403,A,A,1346.0,A
A04587,SOLVE157W1,1351,1361.0,18.13037279967789,0.076,826.4,34620.0,1.4,3.2,840.0,31.4,A,500–1000,90,A,380.82565079365077,A,A,1356.0,A
A05697,SOLVE157W1,1361,1371.0,18.13037279967789,0.04,428.8,16120.0,1.8,3.6,920.0,37.2,A,250–500,90,A,197.9085714285714,A,A,1366.0,A
A08366,SOLVE157W1,1371,1381.0,5.5,0.0025,14.2,10660.0,5.2,4.0,900.0,30.0,A,<100,90,B,4.522823529411764,B,B,1376.0,A
A08367,SOLVE157W1,1381,1391.0,5.4,0.0025,14.0,11300.0,1.4,3.6,340.0,37.0,A,<100,90,B,3.675764705882352,B,B,1386.0,A
A08370,SOLVE157W1,1391,1401.0,4.2,0.0025,15.0,10880.0,2.4,3.2,200.0,31.8,A,<100,90,B,4.539294117647059,B,B,1396.0,A
A08373,SOLVE157W1,1401,1411.0,4.4,0.0025,64.2,12280.0,4.6,4.0,640.0,42.4,A,<100,90,B,21.739294117647056,B,B,1406.0,A
A08374,SOLVE157W1,1411,1421.0,4.4,0.0025,47.8,12340.0,6.4,3.6,620.0,39.2,A,<100,90,B,16.525176470588235,B,B,1416.0,A
A06864,SOLVE157W1,1421,1431.0,3.2,0.019,34.8,23860.0,6.2,3.2,2760.0,42.8,A,<100,90,B,12.361223529411763,B,B,1426.0,A
A06492,SOLVE157W1,1431,1441.0,5.4,0.025,61.0,19040.0,3.8,3.2,4080.0,34.6,A,<100,90,B,20.22352941176471,B,B,1436.0,A
A05888,SOLVE157W1,1441,1451.0,8.2,0.036,87.0,29520.0,1.2,4.4,9980.0,54.6,A,<100,90,B,27.820894117647057,B,B,1446.0,A
A07506,SOLVE157W1,1451,1461.0,7.0,0.011,80.8,22180.0,1.2,3.0,4680.0,37.0,A,<100,90,B,26.01148235294118,B,B,1456.0,A
A07404,SOLVE157W1,1461,1471.0,8.2,0.012,73.8,18460.0,8.4,3.0,2840.0,48.2,A,<100,90,B,24.83755294117647,B,B,1466.0,A
A03793,SOLVE157W1,1471,1481.0,58.6,0.117,295.0,44360.0,16.4,14.4,33120.0,429.6,A,250–500,90,A,88.97496470588236,A,A,1476.0,A
A04830,SOLVE157W1,1481,1491.0,31.6,0.066,396.2,47320.0,11.2,13.8,34240.0,271.4,A,250–500,90,A,129.37948235294115,A,A,1486.0,A
A05898,SOLVE157W1,1491,1501.0,8.6,0.036,170.8,15280.0,5.2,7.2,1440.0,176.6,A,100–250,90,A,57.155011764705876,A,A,1496.0,A
A04952,SOLVE157W1,1501,1511.0,12.2,0.062,191.2,24760.0,1.0,6.0,4440.0,121.8,A,100–250,90,A,62.298729411764704,A,A,1506.0,A
A04339,SOLVE157W1,1511,1521.0,3.4,0.087,614.4,21720.0,1.2,6.4,2780.0,70.6,A,500–1000,90,A,209.00931764705885,A,A,1516.0,A
A06612,SOLVE157W1,1521,1531.0,7.4,0.023,240.8,20680.0,3.0,5.2,2320.0,75.2,A,100–250,90,A,80.87962352941177,A,A,1526.0,A
A06801,SOLVE157W1,1531,1541.0,3.8,0.02,178.2,33520.0,1.0,3.8,1940.0,29.6,A,100–250,90,A,60.02964705882352,A,A,1536.0,A
A08130,SOLVE157W1,1541,1551.0,9.8,0.006,69.2,30380.0,2.4,6.0,5640.0,73.0,A,<100,90,B,21.582305882352937,B,B,1546.0,A
A07844,SOLVE157W1,1551,1561.0,5.6,0.008,146.0,13900.0,13.0,6.4,1080.0,97.4,A,100–250,90,B,51.1168,B,B,1556.0,A
A08421,SOLVE157W1,1561,1571.0,4.4,0.0025,14.4,13640.0,16.6,5.8,900.0,185.8,A,<100,90,B,7.289882352941176,B,B,1566.0,A
A08424,SOLVE157W1,1571,1581.0,5.0,0.0025,39.8,20000.0,8.6,5.2,2600.0,67.2,A,<100,90,B,14.10635294117647,B,B,1576.0,A
A07847,SOLVE157W1,1581,1591.0,4.0,0.008,82.6,31780.0,1.8,3.8,3340.0,27.2,A,<100,90,B,27.528564705882356,B,B,1586.0,A
A08434,SOLVE157W1,1591,1601.0,4.0,0.0025,120.0,16860.0,1.0,3.8,1760.0,24.2,A,100–250,90,B,40.11811764705882,B,B,1596.0,A
A08439,SOLVE157W1,1601,1606.8,4.034482759,0.0025,147.137931,19875.86207,2.034482759,4.310344828,1789.655172,30.31034483,A,100–250,90,B,49.58708315251764,B,B,1603.9,A
A06132,SOLVE158,431,441.0,18.13037279967789,0.032,80.0,36460.0,1.2,20.2,26740.0,106.8,A,<100,91,B,37.17638095238095,B,B,436.0,A
A07260,SOLVE158,441,451.0,18.13037279967789,0.014,43.0,53520.0,1.0,8.6,47900.0,71.4,A,<100,91,B,20.082920634920633,B,B,446.0,A
A06021,SOLVE158,451,461.0,18.13037279967789,0.034,43.0,75760.0,1.0,11.4,70260.0,143.8,A,<100,91,B,20.087999999999997,B,B,456.0,A
A06127,SOLVE158,461,471.0,18.13037279967789,0.032,274.2,56940.0,1.2,7.0,21780.0,59.4,A,250–500,91,A,126.57003174603172,A,A,466.0,A
A06323,SOLVE158,471,481.0,18.13037279967789,0.028,48.0,66540.0,2.0,12.2,57000.0,73.0,A,<100,91,B,22.673777777777772,B,B,476.0,A
A06429,SOLVE158,481,491.0,18.13037279967789,0.026,89.2,46280.0,1.2,13.6,38520.0,60.8,A,<100,91,B,41.40977777777778,B,B,486.0,A
A06548,SOLVE158,491,501.0,18.13037279967789,0.024,100.6,58840.0,1.4,15.2,59560.0,49.0,A,100–250,91,B,46.714031746031736,B,B,496.0,A
A07422,SOLVE158,501,511.0,18.13037279967789,0.012,350.4,58780.0,2.0,9.0,58440.0,69.2,A,250–500,91,A,161.86971428571425,A,A,506.0,A
A06422,SOLVE158,511,521.0,18.13037279967789,0.026,401.8,51000.0,1.8,8.2,23040.0,32.8,A,250–500,91,A,185.4764444444444,A,A,516.0,A
A07842,SOLVE158,521,531.0,18.13037279967789,0.008,231.8,52740.0,2.2,7.6,14820.0,32.2,A,100–250,91,A,107.33219047619046,A,A,526.0,A
A07966,SOLVE158,531,541.0,18.13037279967789,0.007,155.2,50500.0,1.8,7.0,27500.0,29.0,A,100–250,91,B,71.95733333333332,A,A,536.0,A
A04180,SOLVE158,541,551.0,18.13037279967789,0.095,295.0,52960.0,6.2,460.6,47860.0,807.0,A,250–500,91,A,137.58920634920634,A,A,546.0,A
A05373,SOLVE158,551,561.0,18.13037279967789,0.049,564.0,34660.0,3.4,33.8,29140.0,63.2,A,500–1000,91,A,260.6029206349206,A,A,556.0,A
A08119,SOLVE158,561,571.0,18.13037279967789,0.006,116.6,44940.0,4.4,5.6,23280.0,21.0,A,100–250,91,B,54.93168253968253,A,A,566.0,A
A07158,SOLVE158,571,581.0,18.13037279967789,0.015,295.4,71520.0,1.8,6.6,36580.0,28.4,A,250–500,91,A,136.49587301587297,A,A,576.0,A
A07500,SOLVE158,581,591.0,18.13037279967789,0.011,271.4,55800.0,1.8,5.6,35580.0,21.0,A,250–500,91,A,125.44723809523808,A,A,586.0,A
A08110,SOLVE158,591,601.0,18.13037279967789,0.006,243.4,35740.0,7.8,4.8,24180.0,15.0,A,100–250,91,A,114.27136507936508,A,A,596.0,A
A06860,SOLVE158,601,611.0,18.13037279967789,0.019,984.6,46400.0,12.8,5.2,15720.0,22.2,A,500–1000,91,A,456.8905396825396,A,A,606.0,A
A07704,SOLVE158,611,621.0,18.13037279967789,0.009,855.6,46540.0,10.2,6.2,31600.0,22.8,A,500–1000,91,A,396.7641904761905,A,A,616.0,A
A06728,SOLVE158,621,631.0,18.13037279967789,0.021,341.4,52240.0,9.8,103.6,40440.0,172.2,A,250–500,91,A,159.95771428571425,A,A,626.0,A
A07391,SOLVE158,631,641.0,18.13037279967789,0.012,543.4,42060.0,13.6,5.2,20580.0,23.0,A,500–1000,91,A,254.02526984126985,A,A,636.0,A
A06395,SOLVE158,641,651.0,18.13037279967789,0.026,928.0,52600.0,25.6,8.6,36660.0,21.4,A,500–1000,91,A,434.4954920634921,A,A,646.0,A
A07225,SOLVE158,651,661.0,18.13037279967789,0.014,412.6,50380.0,9.2,8.2,21180.0,18.6,A,250–500,91,A,192.55911111111112,A,A,656.0,A
A06292,SOLVE158,661,671.0,18.13037279967789,0.028,684.8,50360.0,21.0,6.4,29760.0,20.6,A,500–1000,91,A,321.2325079365079,A,A,666.0,A
A04621,SOLVE158,991,1001.0,18.13037279967789,0.074,2352.0,49880.0,6.2,10.2,48320.0,22.8,A,2000–4000,91,A,1084.4568888888887,A,A,996.0,A
A06725,SOLVE158,1001,1011.0,18.13037279967789,0.021,902.6,44220.0,5.6,8.4,31380.0,29.4,A,500–1000,91,A,417.0878730158729,A,A,1006.0,A
A05182,SOLVE158,1011,1021.0,18.13037279967789,0.054,1485.0,49720.0,13.4,6.2,27220.0,26.2,A,1000–2000,91,A,687.4137142857143,A,A,1016.0,A
A07062,SOLVE158,1021,1031.0,18.13037279967789,0.016,569.6,59360.0,7.4,9.2,46540.0,38.8,A,500–1000,91,A,264.31517460317457,A,A,1026.0,A
A04818,SOLVE158,1031,1041.0,6.0,0.066,1798.0,60520.0,14.0,8.8,34600.0,37.0,A,1000–2000,91,A,614.8594823529411,A,A,1036.0,A
A05392,SOLVE158,1041,1051.0,6.2,0.048,1316.0,63500.0,3.8,5.0,38440.0,35.0,A,1000–2000,91,A,448.19727058823537,A,A,1046.0,A
A06097,SOLVE158,1051,1061.0,6.4,0.032,941.2,71460.0,2.6,3.6,42120.0,50.8,A,500–1000,91,A,320.0154352941176,A,A,1056.0,A
A06914,SOLVE158,1061,1071.0,10.6,0.018,324.0,63500.0,12.0,6.0,53320.0,35.0,A,250–500,91,A,110.34221176470588,A,A,1066.0,A
A07579,SOLVE158,1071,1081.0,17.4,0.01,290.4,76860.0,4.0,8.8,73660.0,30.2,A,250–500,91,A,95.4230588235294,A,A,1076.0,A
A06994,SOLVE158,1081,1091.0,19.0,0.017,228.8,66300.0,4.4,10.2,52240.0,33.0,A,100–250,91,A,74.07849411764707,A,A,1086.0,A
A07233,SOLVE158,1091,1101.0,7.4,0.014,251.4,65140.0,2.2,5.0,54940.0,25.6,A,250–500,91,A,84.32498823529411,A,A,1096.0,A
A06307,SOLVE158,1101,1111.0,10.2,0.028,421.4,67760.0,3.4,24.0,59140.0,327.0,A,250–500,91,A,141.85703529411762,A,A,1106.0,A
A07502,SOLVE158,1111,1121.0,22.8,0.011,130.8,67440.0,2.2,7.8,55960.0,55.8,A,100–250,91,B,39.19265882352941,B,B,1116.0,A
A06731,SOLVE158,1121,1131.0,20.0,0.021,323.6,51520.0,4.6,49.4,43780.0,626.8,A,250–500,91,A,106.20630588235294,A,A,1126.0,A
A06922,SOLVE158,1131,1141.0,10.6,0.018,466.0,51940.0,3.6,5.6,43460.0,25.6,A,250–500,91,A,157.01044705882353,A,A,1136.0,A
A06790,SOLVE158,1141,1151.0,14.4,0.02,536.6,51720.0,5.8,6.8,41420.0,28.4,A,500–1000,91,A,180.58023529411764,A,A,1146.0,A
A06792,SOLVE158,1151,1161.0,11.2,0.02,325.6,41420.0,3.2,5.8,31360.0,31.2,A,250–500,91,A,108.86964705882355,A,A,1156.0,A
A06869,SOLVE158,1161,1171.0,11.8,0.019,409.2,35680.0,5.8,4.0,23420.0,34.0,A,250–500,91,A,137.78710588235293,A,A,1166.0,A
A06267,SOLVE158,1171,1181.0,10.0,0.029,602.0,30400.0,3.6,2.8,6620.0,50.2,A,500–1000,91,A,203.56781176470588,A,A,1176.0,A
A04898,SOLVE158,1181,1191.0,9.8,0.064,1209.4,64520.0,2.6,4.2,14140.0,55.0,A,1000–2000,91,A,410.64498823529414,A,A,1186.0,A
A05668,SOLVE158,1191,1201.0,4.8,0.041,539.2,69140.0,1.0,2.8,1680.0,36.6,A,500–1000,91,A,182.93948235294118,A,A,1196.0,A
A07512,SOLVE158,1201,1211.0,7.4,0.011,170.2,43720.0,1.0,2.2,3320.0,30.2,A,100–250,91,A,56.36677647058822,A,A,1206.0,A
A06164,SOLVE158,1211,1221.0,3.8,0.031,366.8,49940.0,2.4,1.8,360.0,31.6,A,250–500,91,A,124.6740705882353,A,A,1216.0,A
A06933,SOLVE158,1221,1231.0,3.0,0.018,184.6,31740.0,1.2,1.2,950.0,33.8,A,100–250,91,A,62.46221176470588,A,A,1226.0,A
A08426,SOLVE158,1231,1241.0,4.2,0.0025,5.8,20380.0,1.0,1.0,90.0,56.0,A,<100,91,B,1.1039999999999999,B,B,1236.0,A
A08433,SOLVE158,1241,1251.0,6.2,0.0025,38.0,16260.0,1.0,4.8,330.0,71.6,A,<100,91,B,11.572235294117647,B,B,1246.0,A
A08443,SOLVE158,1251,1261.0,5.0,0.0025,16.6,30200.0,1.0,1.0,210.0,50.2,A,<100,91,B,4.581647058823529,B,B,1256.0,A
A07253,SOLVE158,1261,1271.0,7.6,0.014,31.2,29300.0,1.0,5.0,1890.0,135.2,A,<100,91,B,8.89204705882353,B,B,1266.0,A
A08453,SOLVE158,1271,1281.0,5.8,0.0025,40.0,20880.0,1.0,3.6,330.0,61.4,A,<100,91,B,12.358117647058824,B,B,1276.0,A
A03758,SOLVE158,1281,1291.0,42.4,0.12,239.8,31280.0,3.6,17.0,8970.0,280.8,A,100–250,91,A,71.62494117647059,A,A,1286.0,A
A08466,SOLVE158,1291,1301.0,3.8,0.0025,27.2,14300.0,1.0,3.6,130.0,55.8,A,<100,91,B,8.508705882352942,B,B,1296.0,A
A07852,SOLVE158,1301,1311.0,5.0,0.008,43.0,18740.0,1.0,4.2,200.0,41.4,A,<100,91,B,13.589741176470588,B,B,1306.0,A
A08157,SOLVE158,1311,1321.0,5.6,0.006,24.0,20500.0,1.0,3.4,800.0,58.2,A,<100,91,B,6.951717647058822,B,B,1316.0,A
A07860,SOLVE158,1321,1331.0,2.8,0.008,35.2,26120.0,1.0,3.6,350.0,42.4,A,<100,91,B,11.497976470588235,B,B,1326.0,A
A07987,SOLVE158,1331,1341.0,8.2,0.007,194.4,32980.0,1.0,5.6,1880.0,108.8,A,100–250,91,A,64.41543529411764,A,A,1336.0,A
A06560,SOLVE158,1341,1351.0,8.6,0.024,142.8,36120.0,1.4,6.6,2120.0,68.6,A,100–250,91,B,46.795105882352935,B,B,1346.0,A
A05211,SOLVE158,1351,1361.0,6.2,0.054,181.6,39840.0,1.0,1.4,1520.0,44.4,A,100–250,91,A,60.57487058823529,A,A,1356.0,A
A05094,SOLVE158,1361,1371.0,4.8,0.058,322.4,30320.0,1.6,1.4,2540.0,34.0,A,250–500,91,A,109.10268235294116,A,A,1366.0,A
A06818,SOLVE158,1371,1381.0,8.0,0.02,74.2,43580.0,1.4,2.8,3060.0,60.8,A,<100,91,B,23.544941176470587,B,B,1376.0,A
A06959,SOLVE158,1381,1391.0,10.4,0.018,116.4,38000.0,1.0,2.2,2560.0,56.2,A,100–250,91,B,37.2363294117647,B,B,1386.0,A
A06071,SOLVE158,1391,1399.7,8.459770115,0.032413793,297.816092,40073.56322,1.229885057,1.390804598,4544.827586,42.34482759,A,250–500,91,A,99.68480326098825,A,A,1395.35,A
A05247,SOLVE160,551,561.0,11.0,0.052,1874.6,62440.0,38.4,4.2,12240.0,57.6,A,1000–2000,92,A,644.8639058823529,A,A,556.0,A
A06189,SOLVE160,561,571.0,10.2,0.03,1122.0,53820.0,50.8,3.0,8220.0,57.2,A,1000–2000,92,A,390.9232941176471,A,A,566.0,A
A06904,SOLVE160,621,631.0,5.4,0.018,338.4,65520.0,3.0,2.6,2320.0,37.4,A,250–500,92,A,114.69515294117646,A,A,626.0,A
A06191,SOLVE160,631,641.0,5.8,0.03,478.6,61480.0,12.4,3.2,540.0,26.4,A,250–500,92,A,164.41741176470586,A,A,636.0,A
A05609,SOLVE160,641,651.0,3.8,0.042,1062.4,46500.0,19.8,2.2,1180.0,25.6,A,1000–2000,92,A,365.6832,A,A,646.0,A
A03975,SOLVE160,651,661.0,8.8,0.106,1092.2,62080.0,28.0,66.6,13520.0,452.2,A,1000–2000,92,A,376.30465882352945,A,A,656.0,A
A04624,SOLVE160,661,671.0,11.2,0.074,816.6,66900.0,66.8,288.4,13120.0,1559.2,A,500–1000,92,A,289.8656941176471,A,A,666.0,A
A04582,SOLVE160,671,681.0,4.0,0.076,954.0,55200.0,31.6,2.2,1100.0,31.4,A,500–1000,92,A,331.15312941176467,A,A,676.0,A
A03611,SOLVE160,681,691.0,3.4,0.132,1350.0,56760.0,27.2,2.6,1720.0,27.8,A,1000–2000,92,A,465.4930823529412,A,A,686.0,A
A04271,SOLVE160,691,701.0,5.6,0.09,1914.2,53320.0,22.2,2.8,1580.0,27.4,A,1000–2000,92,A,656.3487058823529,A,A,696.0,A
A05604,SOLVE160W1,611,621.0,9.4,0.042,1567.6,55840.0,43.6,3.4,2380.0,43.2,A,1000–2000,93,A,541.6361411764706,A,A,616.0,A
A06990,SOLVE160W1,621,631.0,6.2,0.017,682.0,64820.0,3.6,3.4,2080.0,32.6,A,500–1000,93,A,231.84319999999997,A,A,626.0,A
A07152,SOLVE160W1,631,641.0,6.2,0.015,548.6,60800.0,10.4,3.8,1100.0,35.4,A,500–1000,93,A,187.76988235294118,A,A,636.0,A
A06643,SOLVE160W1,641,651.0,6.2,0.022,680.4,54080.0,4.6,2.4,1420.0,23.0,A,500–1000,93,A,231.51002352941174,A,A,646.0,A
A05872,SOLVE160W1,651,661.0,3.6,0.036,978.6,56020.0,16.0,1.8,5620.0,34.2,A,500–1000,93,A,336.33854117647064,A,A,656.0,A
A04404,SOLVE160W1,661,671.0,9.2,0.084,619.8,57620.0,78.2,16.8,10880.0,161.6,A,500–1000,93,A,225.65581176470585,A,A,666.0,A
A03084,SOLVE160W1,671,681.0,3.0,0.178,1482.8,39620.0,56.6,1.6,1660.0,29.4,A,1000–2000,93,A,517.1393882352941,A,A,676.0,A
A04673,SOLVE160W1,681,691.0,2.4,0.072,680.6,45280.0,42.6,4.2,940.0,34.8,A,500–1000,93,A,240.61825882352943,A,A,686.0,A
A05001,SOLVE160W1,691,701.0,3.6,0.06,561.4,42920.0,18.4,15.6,520.0,37.4,A,500–1000,93,A,194.5124705882353,A,A,696.0,A
A03239,SOLVE160W1,701,711.0,2.6,0.162,1543.4,54800.0,39.2,1.0,1200.0,36.6,A,1000–2000,93,A,534.230494117647,A,A,706.0,A
A02305,SOLVE160W1,711,721.0,2.8,0.274,1275.8,66420.0,48.0,3.6,1020.0,33.6,A,1000–2000,93,A,444.76451764705877,A,A,716.0,A
A03449,SOLVE160W1,1431,1441.0,5.2,0.144,2628.0,42880.0,50.4,11.6,13740.0,33.4,A,2000–4000,93,A,905.9659294117646,A,A,1436.0,A
A03220,SOLVE160W1,1441,1451.0,5.8,0.164,1602.2,47380.0,44.4,8.0,12600.0,35.4,A,1000–2000,93,A,554.5649882352941,A,A,1446.0,A
A04765,SOLVE160W1,1451,1461.0,3.6,0.068,1137.0,51080.0,31.6,8.8,23160.0,23.0,A,1000–2000,93,A,393.6904470588235,A,A,1456.0,A
A04721,SOLVE160W1,1461,1471.0,6.0,0.07,1560.6,45500.0,31.6,11.2,11360.0,26.0,A,1000–2000,93,A,537.5919999999999,A,A,1466.0,A
A04547,SOLVE160W1,1471,1481.0,5.8,0.078,1432.0,59480.0,23.8,11.6,9920.0,25.0,A,1000–2000,93,A,492.11821176470585,A,A,1476.0,A
A05702,SOLVE160W1,1481,1491.0,5.8,0.04,644.0,52680.0,7.6,12.8,3900.0,37.4,A,500–1000,93,A,219.8334117647059,A,A,1486.0,A
A02574,SOLVE160W1,1491,1501.0,9.4,0.238,2820.0,48620.0,62.2,7.8,16600.0,40.4,A,2000–4000,93,A,972.9012705882353,A,A,1496.0,A
A04202,SOLVE160W1,1501,1511.0,5.0,0.094,1348.4,43700.0,49.4,7.8,17600.0,31.6,A,1000–2000,93,A,469.22710588235293,A,A,1506.0,A
A02898,SOLVE160W1,1511,1521.0,5.4,0.198,1354.0,46340.0,22.4,13.651622955398544,17660.0,30.2,A,1000–2000,93,A,465.336094117647,A,A,1516.0,A
A03358,SOLVE160W1,1521,1531.0,6.4,0.152,2756.0,38780.0,53.6,9.2,10280.0,26.0,A,2000–4000,93,A,950.005082352941,A,A,1526.0,A
A04205,SOLVE160W1,1531,1541.0,6.4,0.094,1778.0,35960.0,35.8,4.0,7220.0,20.8,A,1000–2000,93,A,612.5541647058823,A,A,1536.0,A
A02841,SOLVE160W1,1541,1549.6,6.88372093,0.203023256,1911.627907,40160.46512,37.48837209,4.604651163,8909.302326,34.62790698,A,1000–2000,93,A,658.3977236736,A,A,1545.3,A
A08661,SOLVE161,131,141.0,35.4,0.0025,177.0,44520.0,4.2,6.8,16680.0,73.4,B,100–250,94,A,52.115764705882356,B,B,136.0,B
A08652,SOLVE161,141,151.0,28.6,0.0025,21.2,38640.0,9.8,4.8,9120.0,64.0,B,<100,94,B,1.9063529411764697,B,B,146.0,B
A08644,SOLVE161,151,161.0,18.8,0.0025,26.6,40580.0,1.0,4.6,11200.0,42.0,B,<100,94,B,4.421647058823528,B,B,156.0,B
A08639,SOLVE161,161,171.0,9.4,0.0025,3.4,16300.0,7.2,3.0,540.0,25.6,B,<100,94,B,0.252235294117647,B,B,166.0,B
A08254,SOLVE161,171,181.0,9.0,0.006,29.2,34980.0,1.4,5.8,7040.0,54.8,B,<100,94,B,7.930541176470587,B,B,176.0,B
A08635,SOLVE161,181,191.0,8.2,0.0025,43.2,44460.0,1.6,12.0,7480.0,43.4,B,<100,94,B,12.955764705882356,B,B,186.0,B
A08631,SOLVE161,191,201.0,5.6,0.0025,85.6,62980.0,1.0,29.8,6500.0,73.2,B,<100,94,B,27.967529411764705,B,B,196.0,B
A08242,SOLVE161,201,211.0,13.0,0.006,321.0,48040.0,1.0,7.6,14360.0,100.0,B,250–500,94,A,106.36583529411766,A,A,206.0,B
A08241,SOLVE161,211,221.0,15.2,0.006,121.2,15440.0,1.0,12.0,260.0,45.6,B,100–250,94,B,37.629364705882345,B,B,216.0,B
A08616,SOLVE161,221,231.0,3.0,0.0025,32.0,20180.0,1.0,13.2,11920.0,28.6,B,<100,94,B,10.353411764705882,B,B,226.0,B
A07900,SOLVE161,231,241.0,3.4,0.008,75.6,50060.0,1.4,8.6,37340.0,43.2,B,<100,94,B,25.210917647058817,B,B,236.0,B
A08230,SOLVE161,241,251.0,4.0,0.006,28.2,32200.0,3.0,10.4,11160.0,56.4,B,<100,94,B,9.222305882352941,B,B,246.0,B
A07770,SOLVE161,251,261.0,8.8,0.009,171.4,51780.0,2.0,7.6,7000.0,42.6,B,100–250,94,A,56.62522352941176,A,A,256.0,B
A07464,SOLVE161,261,271.0,15.8,0.012,153.8,57060.0,1.0,9.4,3560.0,42.4,B,100–250,94,B,48.59755294117647,B,B,266.0,B
A08591,SOLVE161,271,281.0,4.2,0.0025,99.8,45640.0,3.8,8.0,10580.0,27.4,B,<100,94,B,33.767529411764706,B,B,276.0,B
A07895,SOLVE161,281,291.0,14.2,0.008,188.8,58440.0,2.8,7.0,3500.0,45.6,B,100–250,94,A,61.333270588235294,A,A,286.0,B
A04985,SOLVE161,291,301.0,25.0,0.061,155.2,42940.0,1.2,40.0,6680.0,49.4,B,100–250,94,B,46.745599999999996,B,B,296.0,B
A08570,SOLVE161,301,311.0,6.0,0.0025,61.8,55040.0,1.0,5.2,3620.0,67.0,B,<100,94,B,19.743999999999996,B,B,306.0,B
A08212,SOLVE161,311,321.0,5.4,0.006,248.0,46760.0,2.4,7.8,3070.0,75.4,B,100–250,94,A,83.72348235294119,A,A,316.0,B
A08563,SOLVE161,321,331.0,6.6,0.0025,176.4,40260.0,2.8,2.4,210.0,36.6,B,100–250,94,A,59.06870588235294,A,A,326.0,B
